run_time,date,run_name,run_dir,source,task_id,status,compare_step,standardised_step_used,standardised_loss,eligible_standardised,final_fixed_step,final_fixed_loss,n_steps_completed,input_dir,n_steps,n_time,n_eval,lr,lr_scheduler,lr_min,model_arch,hidden_width,hidden_layers,fourier_num_features,fourier_scale,fourier_include_raw_input,weight_factorization,rwf_mu,rwf_sigma,rwf_apply_to,rwf_base_init,residual_form,state_parameterization,pde_penalty,boundary_loss_form,bc_penalty,loss_weighting,time_sampling,causal_loss,causal_curriculum,causal_epsilon,causal_n_chunks,collocation_strategy,lambda_pde,lambda_ic,lambda_bc,lambda_timestep,seed
2026-06-19 19:01:11.738826,2026-06-19,20260619_190111_738826_job3070869,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260619_190111_738826_job3070869,Ablation runs,,unknown,20000,20000.0,0.0145040523684948,True,72000.0,0.0008184812652747,72000.0,validation/fixtures/pde_single_species,150000.0,128.0,60.0,0.0003,cosine,1e-06,fourier,384.0,5.0,32.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,10.0,64.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-22 12:41:54.192970,2026-06-22,20260622_124154_192970_job3093742_task27,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260622_124154_192970_job3093742_task27,Ablation runs,27.0,completed,20000,,,False,,,128000.0,validation/fixtures/pde_single_species,128000.0,128.0,60.0,0.0003,cosine,1e-06,fourier,384.0,5.0,16.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-22 12:41:54.192970,2026-06-22,20260622_124154_192970_job3093742_task27,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260622_124154_192970_job3093742_task27,Development runs,27.0,completed,20000,,,False,,,128000.0,validation/fixtures/pde_single_species,128000.0,128.0,60.0,0.0003,cosine,1e-06,fourier,384.0,5.0,16.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-22 12:41:54.193026,2026-06-22,20260622_124154_193026_job3093744_task16,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260622_124154_193026_job3093744_task16,Development runs,16.0,completed,20000,20000.0,0.0113922586652529,True,150000.0,0.0003647056541669,150000.0,validation/fixtures/pde_single_species,150000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,16.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,128.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-22 12:41:54.193026,2026-06-22,20260622_124154_193026_job3093744_task16,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260622_124154_193026_job3093744_task16,Ablation runs,16.0,completed,20000,20000.0,0.0113922586652529,True,150000.0,0.0003647056541669,150000.0,validation/fixtures/pde_single_species,150000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,16.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,128.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-22 12:41:54.193058,2026-06-22,20260622_124154_193058_job3093743_task6,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260622_124154_193058_job3093743_task6,Development runs,6.0,completed,20000,20000.0,0.0163354205175277,True,150000.0,0.0003985126108359,150000.0,validation/fixtures/pde_single_species,150000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,16.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,0.05,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-22 12:41:54.193058,2026-06-22,20260622_124154_193058_job3093743_task6,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260622_124154_193058_job3093743_task6,Ablation runs,6.0,completed,20000,20000.0,0.0163354205175277,True,150000.0,0.0003985126108359,150000.0,validation/fixtures/pde_single_species,150000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,16.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,0.05,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-22 12:41:54.193100,2026-06-22,20260622_124154_193100_job3093745_task21,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260622_124154_193100_job3093745_task21,Ablation runs,21.0,completed,20000,20000.0,0.0212922378177951,True,150000.0,0.0003070483149979,150000.0,validation/fixtures/pde_single_species,150000.0,32.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,16.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-22 12:41:54.193100,2026-06-22,20260622_124154_193100_job3093745_task21,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260622_124154_193100_job3093745_task21,Development runs,21.0,completed,20000,20000.0,0.0212922378177951,True,150000.0,0.0003070483149979,150000.0,validation/fixtures/pde_single_species,150000.0,32.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,16.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-23 11:59:16.166760,2026-06-23,20260623_115916_166760_job3101352_task21,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260623_115916_166760_job3101352_task21,Development runs,21.0,completed,20000,20000.0,0.0022304345258961,True,150000.0,0.0030075608549104,150000.0,validation/fixtures/pde_single_species,150000.0,32.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,16.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-23 11:59:16.166760,2026-06-23,20260623_115916_166760_job3101352_task21,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260623_115916_166760_job3101352_task21,Ablation runs,21.0,completed,20000,20000.0,0.0022304345258961,True,150000.0,0.0030075608549104,150000.0,validation/fixtures/pde_single_species,150000.0,32.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,16.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-23 11:59:25.577045,2026-06-23,20260623_115925_577045_job3101350_task6,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260623_115925_577045_job3101350_task6,Ablation runs,6.0,completed,20000,20000.0,0.0031473959979705,True,150000.0,0.0077999587289796,150000.0,validation/fixtures/pde_single_species,150000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,16.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,0.05,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-23 11:59:25.577045,2026-06-23,20260623_115925_577045_job3101350_task6,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260623_115925_577045_job3101350_task6,Development runs,6.0,completed,20000,20000.0,0.0031473959979705,True,150000.0,0.0077999587289796,150000.0,validation/fixtures/pde_single_species,150000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,16.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,0.05,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-23 11:59:25.577109,2026-06-23,20260623_115925_577109_job3101351_task16,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260623_115925_577109_job3101351_task16,Development runs,16.0,completed,20000,20000.0,0.0020826123705886,True,150000.0,0.0026038403554282,150000.0,validation/fixtures/pde_single_species,150000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,16.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,128.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-23 11:59:25.577109,2026-06-23,20260623_115925_577109_job3101351_task16,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260623_115925_577109_job3101351_task16,Ablation runs,16.0,completed,20000,20000.0,0.0020826123705886,True,150000.0,0.0026038403554282,150000.0,validation/fixtures/pde_single_species,150000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,16.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,128.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-24 17:38:37.492717,2026-06-24,20260624_173837_492717_job3107265_task6,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260624_173837_492717_job3107265_task6,Development runs,6.0,completed,20000,20000.0,0.0013664420294617,True,150000.0,0.000482894623669,150000.0,validation/fixtures/pde_single_species,150000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,16.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,0.05,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-24 17:38:37.492717,2026-06-24,20260624_173837_492717_job3107265_task6,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260624_173837_492717_job3107265_task6,Ablation runs,6.0,completed,20000,20000.0,0.0013664420294617,True,150000.0,0.000482894623669,150000.0,validation/fixtures/pde_single_species,150000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,16.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,0.05,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-24 17:38:38.345605,2026-06-24,20260624_173838_345605_job3107267_task21,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260624_173838_345605_job3107267_task21,Development runs,21.0,completed,20000,20000.0,0.0013246048669107,True,150000.0,0.0004360864769013,150000.0,validation/fixtures/pde_single_species,150000.0,32.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,16.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-24 17:38:38.345605,2026-06-24,20260624_173838_345605_job3107267_task21,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260624_173838_345605_job3107267_task21,Ablation runs,21.0,completed,20000,20000.0,0.0013246048669107,True,150000.0,0.0004360864769013,150000.0,validation/fixtures/pde_single_species,150000.0,32.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,16.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,32.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-24 17:38:38.345608,2026-06-24,20260624_173838_345608_job3107266_task16,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\ABLATION_RUNS\pde_only_single_species\20260624_173838_345608_job3107266_task16,Ablation runs,16.0,unknown,20000,20000.0,0.001049271678203,True,78000.0,0.0005127479116171,78000.0,validation/fixtures/pde_single_species,150000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,16.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,128.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-24 17:38:38.345608,2026-06-24,20260624_173838_345608_job3107266_task16,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260624_173838_345608_job3107266_task16,Development runs,16.0,unknown,20000,20000.0,0.001049271678203,True,78000.0,0.0005127479116171,78000.0,validation/fixtures/pde_single_species,150000.0,36.0,30.0,0.0003,cosine,1e-06,fourier,384.0,5.0,16.0,1.0,True,rwf,1.0,0.1,all,xavier_uniform,log,,,relative,,expert-grad-norm,stratified,expert,linear,1.0,128.0,uniform,1.0,1.0,1.0,0.0,123.0
2026-06-25 11:27:58.099227,2026-06-25,20260625_112758_099227,C:\Users\LB19\OneDrive - CEFAS\Work\mizerPINN2\runs\pde_only_single_species\20260625_112758_099227,Development runs,,unknown,20000,,,False,,,,validation/fixtures/pde_single_species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
