"obs_type","species_idx","gear_idx","t_start","t_end","value","cv","value_true","true_cv","true_sd_log","noise_seed","replicate_id"
"catch_gear",10,3,2,3,274646214243.131,0.5,344623370207.316,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,2,3,4225797236.23366,0.5,5107710946.66522,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,2,3,367142173275.876,0.5,318299394950.91,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,2,3,7412555270.4878,0.5,9120389534.96266,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,3,4,3227101119.77276,0.5,2826247887.40404,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,3,4,99900558131.3502,0.5,74117865307.0511,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,3,4,5169014867.52395,0.5,3813836266.73413,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,3,4,1082000719302.33,0.5,616216044964.737,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,3,4,36412494594.9679,0.5,33344320831.9276,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,3,4,6477891715.49614,0.5,4102368946.04983,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,3,4,145333398.323213,0.5,177121007.572431,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,3,4,38513273593.3453,0.5,77261795863.6422,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,3,4,852925039.252208,0.5,1423025067.8837,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,3,4,57795281224.7008,0.5,54459351455.6449,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,3,4,2536765725.57894,0.5,3013603013.79855,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,3,4,4449031121.99493,0.5,4710392677.42249,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,3,4,294050594.087398,0.5,125080945.814543,0.5,0.472380727077439,202609071,1
"catch_gear",8,2,3,4,697744147503.045,0.5,328698499377.883,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,3,4,20826129512.0167,0.5,20137401695.8155,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,3,4,132994418586.043,0.5,163101427197.774,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,3,4,2910288059.43339,0.5,3557795320.57122,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,3,4,615705267365.256,0.5,343250147458.234,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,3,4,1827534724.83145,0.5,4612708590.34196,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,3,4,342534626730.987,0.5,439808374495.383,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,3,4,5250993081.45755,0.5,8860555718.34027,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,4,5,1158779740.4351,0.5,2703160152.0768,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,4,5,38254731263.5094,0.5,73198918090.7802,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,4,5,4636375787.97039,0.5,4717680961.59637,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,4,5,250971858904.032,0.5,539069094652.75,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,4,5,47707085180.988,0.5,33849824336.6875,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,4,5,5237799384.06388,0.5,4183897715.50311,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,4,5,136663286.062318,0.5,181235385.31238,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,4,5,108692020276.883,0.5,108329470052.83,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,4,5,2748780810.90513,0.5,1826886434.58095,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,4,5,50449249555.3229,0.5,52626380525.035,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,4,5,3212820582.5054,0.5,2858464623.58911,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,4,5,3172669131.14943,0.5,4060073516.16551,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,4,5,181541373.854256,0.5,136420121.648876,0.5,0.472380727077439,202609071,1
"catch_gear",8,2,4,5,346299801314.417,0.5,340179539631.929,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,4,5,25737061904.968,0.5,20444369539.9449,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,4,5,172994553750.189,0.5,115951640145.691,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,4,5,7366073713.51986,0.5,4500339147.20826,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,4,5,245207574186.525,0.5,300360755258.783,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,4,5,4124792572.86527,0.5,4417024872.05736,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,4,5,405827662329.465,0.5,405353883173.83,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,4,5,3272579842.94102,0.5,6524346754.50097,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,5,6,3293608179.33806,0.5,2602788249.8218,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,5,6,73052903460.7998,0.5,73834181730.2393,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,5,6,2904836786.71013,0.5,5161813092.5443,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,5,6,493858421547.822,0.5,594243286656.439,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,5,6,37588970340.8579,0.5,37533561715.9411,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,5,6,10328722795.446,0.5,4158107784.03764,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,5,6,285906767.576686,0.5,178391793.562402,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,5,6,101393467118.949,0.5,116261379524.142,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,5,6,1724716343.00014,0.5,1714286887.30051,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,5,6,74232834978.586,0.5,49103977283.2122,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,5,6,2477711558.24916,0.5,2724973764.94889,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,5,6,3564230851.27474,0.5,4761515547.17292,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,5,6,373314147.863596,0.5,134435770.223453,0.5,0.472380727077439,202609071,1
"catch_gear",8,2,5,6,415893793103.37,0.5,332247269137.531,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,5,6,18468928069.2293,0.5,21524154049.8291,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,5,6,138462169905.481,0.5,186218339162.788,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,5,6,2582238948.20567,0.5,6085419429.78802,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,5,6,275879257014.801,0.5,327336849044.736,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,5,6,5385298462.21516,0.5,4982834913.30289,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,5,6,238383424239.264,0.5,234381235793.778,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,5,6,3846748703.79295,0.5,5653080206.25178,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,6,7,1906532296.03621,0.5,2277799868.43383,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,6,7,78290365434.2477,0.5,72348433532.6028,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,6,7,7793994382.95584,0.5,4494637580.49768,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,6,7,346459504202.748,0.5,659836151531.778,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,6,7,53506736361.4224,0.5,36951039937.0207,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,6,7,3171171173.9516,0.5,3832153947.68546,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,6,7,203960332.905211,0.5,163871233.955397,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,6,7,90061206279.0572,0.5,91324532183.607,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,6,7,1210584959.51299,0.5,1357556893.32793,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,6,7,80233223409.6159,0.5,46277474283.8789,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,6,7,2058804451.58299,0.5,2566334695.12979,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,6,7,4635811063.78601,0.5,3747441146.387,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,6,7,55840690.359997,0.5,82744100.8727239,0.5,0.472380727077439,202609071,1
"catch_gear",8,2,6,7,717962094155.036,0.5,334900401014.46,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,6,7,12513299227.5637,0.5,22059408768.3657,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,6,7,295129739097.638,0.5,257166977748.744,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,6,7,9832223889.91821,0.5,5590282135.15961,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,6,7,270416470002.715,0.5,363623158094.448,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,6,7,10692921069.6684,0.5,5212942650.16193,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,6,7,592547029440.605,0.5,199932901646.921,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,6,7,4819026282.14962,0.5,7329527682.23462,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,7,8,1153697682.17742,0.5,2028074380.27927,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,7,8,129732256996.162,0.5,69235233320.249,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,7,8,2449745480.71789,0.5,3802857952.13531,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,7,8,455184119471.693,0.5,607004202732.824,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,7,8,25182364532.064,0.5,32563180628.2008,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,7,8,3335937654.25973,0.5,3543833701.22572,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,7,8,212190631.861589,0.5,153091503.981448,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,7,8,72709437907.9741,0.5,77383081163.3933,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,7,8,819714374.50419,0.5,1320296017.45941,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,7,8,95228490442.1727,0.5,43617598324.1457,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,7,8,2201739105.03354,0.5,2400352961.26854,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,7,8,1361892831.48494,0.5,1954693422.81847,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,7,8,103982812.211728,0.5,47286302.8473897,0.5,0.472380727077439,202609071,1
"catch_gear",8,2,7,8,241774373649.555,0.5,348562672450.931,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,7,8,21856784492.0551,0.5,21862415125.4623,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,7,8,131374066277.495,0.5,199493468388.352,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,7,8,3795353891.61835,0.5,3889552769.44988,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,7,8,377006514665.927,0.5,346980717946.276,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,7,8,8493835959.16836,0.5,4760035284.2532,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,7,8,605644459565.825,0.5,321313756935.505,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,7,8,11497799838.6623,0.5,9099606872.62677,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,8,9,2411536571.90214,0.5,2071837231.77131,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,8,9,64398434102.0537,0.5,67689880344.2584,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,8,9,4122168783.75148,0.5,3985828747.89248,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,8,9,1472767163151.38,0.5,512222793721.363,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,8,9,19947726712.6916,0.5,30461051430.276,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,8,9,3664880048.98803,0.5,3549246954.62458,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,8,9,163562036.307668,0.5,154823002.759888,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,8,9,101378694673.609,0.5,90571771400.9351,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,8,9,1652587194.34478,0.5,1601144186.84871,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,8,9,48226452025.5478,0.5,40888683009.2026,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,8,9,1562549291.67281,0.5,2306493257.94473,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,8,9,2785788117.10569,0.5,1378571826.02774,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,8,9,37061657.8218227,0.5,49236995.8568012,0.5,0.472380727077439,202609071,1
"catch_gear",8,2,8,9,282918836469.181,0.5,353270159898.84,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,8,9,55830518021.1508,0.5,21936953755.7118,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,8,9,245064936928.267,0.5,120255038142.407,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,8,9,8450867059.86825,0.5,3608769734.90993,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,8,9,147158918164.735,0.5,306944380196.594,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,8,9,3887286504.95758,0.5,4323803198.44271,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,8,9,959306706751.973,0.5,450477167985.496,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,8,9,10750880906.9271,0.5,8374852898.64234,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,9,10,2166911949.05872,0.5,2242324421.48356,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,9,10,183631449232.333,0.5,69104468681.4087,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,9,10,9603093130.79023,0.5,4850929535.09394,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,9,10,514979999624.329,0.5,505416617772.395,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,9,10,15172337709.1447,0.5,33479387928.3012,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,9,10,3727961328.70773,0.5,3711792807.91185,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,9,10,147838645.509273,0.5,161153862.895037,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,9,10,106359212945.829,0.5,111205206902.384,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,9,10,1614369533.19546,0.5,1792256586.775,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,9,10,79341586420.349,0.5,39312089333.9844,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,9,10,2468535089.57643,0.5,2311831043.54126,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,9,10,4682760203.08492,0.5,1792207483.68495,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,9,10,51334147.479096,0.5,59962269.1720451,0.5,0.472380727077439,202609071,1
"catch_gear",8,2,9,10,307211032433.808,0.5,351038962811.58,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,9,10,15909374648.8527,0.5,22927599821.0157,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,9,10,100583431260.955,0.5,128446599006.375,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,9,10,9099233515.20011,0.5,5067529368.61574,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,9,10,471923697769.834,0.5,298898146582.671,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,9,10,6770873282.06535,0.5,4492825657.49833,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,9,10,625470558064.139,0.5,361545583546.809,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,9,10,8251896755.3524,0.5,5958130388.13889,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,10,11,2543101736.95001,0.5,2185290492.23779,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,10,11,31358291604.7215,0.5,70504583395.8911,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,10,11,2772566874.63094,0.5,5068355319.88467,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,10,11,415307183471.1,0.5,596388611820.335,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,10,11,47579157962.7462,0.5,36994529518.8148,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,10,11,2443071346.09354,0.5,3677609951.2444,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,10,11,117742970.020397,0.5,157908416.623693,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,10,11,187210960578.61,0.5,107392322151.454,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,10,11,1111219545.3253,0.5,1592258289.22292,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,10,11,47515904913.1079,0.5,39422167062.9212,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,10,11,4864920885.51627,0.5,2331001123.21114,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,10,11,2335561268.37525,0.5,1941416300.44623,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,10,11,51372404.1920524,0.5,48028959.15039,0.5,0.472380727077439,202609071,1
"catch_gear",8,2,10,11,486801986579.018,0.5,358199560342.482,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,10,11,34092674988.0882,0.5,23800616779.0922,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,10,11,439388618457.914,0.5,215564265984.777,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,10,11,7383322623.97226,0.5,6213134227.66703,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,10,11,491373665422.532,0.5,333436178829.222,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,10,11,9388181780.96251,0.5,5038960647.00469,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,10,11,208617258081.178,0.5,203010927237.127,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,10,11,4466013176.35787,0.5,5801993249.60893,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,11,12,2075710440.57538,0.5,1917908004.60747,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,11,12,63637231254.8936,0.5,69020607873.8417,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,11,12,4056368230.06802,0.5,4285553787.44367,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,11,12,172552867292.47,0.5,642958355075.216,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,11,12,59609488659.5846,0.5,35186402854.8934,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,11,12,4729578271.32548,0.5,3415832361.34987,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,11,12,106114455.831529,0.5,146587057.687499,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,11,12,136747432234.059,0.5,84756027365.9182,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,11,12,787051725.220911,0.5,1308882847.69866,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,11,12,29151895998.2984,0.5,39917959242.4378,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,11,12,2121862506.03435,0.5,2279269795.61505,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,11,12,3145302488.61812,0.5,1235526416.29338,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,11,12,10533217.5893128,0.5,26146000.518181,0.5,0.472380727077439,202609071,1
"catch_gear",8,2,11,12,660278305316.614,0.5,374787582839.996,0.5,0.472380727077439,202609071,1
"catch_gear",8,4,11,12,16599415922.0282,0.5,23429086435.9875,0.5,0.472380727077439,202609071,1
"catch_gear",9,3,11,12,255207673064.783,0.5,255576280901.173,0.5,0.472380727077439,202609071,1
"catch_gear",9,4,11,12,4711216782.91119,0.5,5157904267.68204,0.5,0.472380727077439,202609071,1
"catch_gear",10,3,11,12,543648076128.058,0.5,360143197534.144,0.5,0.472380727077439,202609071,1
"catch_gear",10,4,11,12,3464246932.68835,0.5,5137797532.21576,0.5,0.472380727077439,202609071,1
"catch_gear",11,3,11,12,259428272745.256,0.5,208405164644.475,0.5,0.472380727077439,202609071,1
"catch_gear",11,4,11,12,11376651330.4894,0.5,7795891118.79707,0.5,0.472380727077439,202609071,1
"catch_gear",0,4,12,13,1983366545.37166,0.5,1790094840.82692,0.5,0.472380727077439,202609071,1
"catch_gear",1,4,12,13,153870484692.736,0.5,66277564870.0434,0.5,0.472380727077439,202609071,1
"catch_gear",2,4,12,13,4534371124.93779,0.5,3712247817.94475,0.5,0.472380727077439,202609071,1
"catch_gear",3,1,12,13,741507738532.644,0.5,567099789905.102,0.5,0.472380727077439,202609071,1
"catch_gear",3,4,12,13,63708721879.7432,0.5,30723233841.5126,0.5,0.472380727077439,202609071,1
"catch_gear",4,2,12,13,1178844067.22793,0.5,3262062981.21627,0.5,0.472380727077439,202609071,1
"catch_gear",4,4,12,13,234055953.151315,0.5,141766880.298786,0.5,0.472380727077439,202609071,1
"catch_gear",5,3,12,13,69917256085.7007,0.5,78326716639.551,0.5,0.472380727077439,202609071,1
"catch_gear",5,4,12,13,3201811980.82992,0.5,1373395000.19107,0.5,0.472380727077439,202609071,1
"catch_gear",6,2,12,13,29214426350.129,0.5,39117420834.0797,0.5,0.472380727077439,202609071,1
"catch_gear",6,4,12,13,1004263497.19273,0.5,2193033585.40568,0.5,0.472380727077439,202609071,1
"catch_gear",7,3,12,13,1066812534.18676,0.5,637840686.573396,0.5,0.472380727077439,202609071,1
"catch_gear",7,4,12,13,15198358.975565,0.5,18073486.9924266,0.5,0.472380727077439,202609071,1
